"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
39237,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,20.47,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,20.47,NA
39238,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,19.78,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,19.78,NA
39239,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,19.7,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,19.7,NA
39240,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,19.58,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,19.58,NA
39241,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,18.79,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,18.79,NA
39242,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,17.61,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,17.61,NA
39243,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,18.3,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,18.3,NA
39244,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,17.51,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,17.51,NA
39245,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,16.17,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,16.17,NA
39246,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,17.31,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,17.31,NA
39247,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,15.04,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,15.04,NA
39248,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,14.54,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,14.54,NA
39249,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,14.89,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,14.89,NA
39250,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,14.64,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,14.64,NA
39251,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,13.01,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,13.01,NA
39252,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,13.06,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,13.06,NA
39253,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,13.21,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,13.21,NA
39254,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,13.46,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,13.46,NA
39255,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,14.74,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,14.74,NA
39256,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,13.31,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,13.31,NA
39257,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,12.37,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,12.37,NA
39258,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,12.37,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,12.37,NA
39259,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,11.48,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,11.48,NA
39260,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.64,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.64,NA
39261,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.2,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.2,NA
39262,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.59,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.59,NA
39263,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.79,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.79,NA
39264,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.79,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.79,NA
39265,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.44,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.44,NA
39266,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.1,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.1,NA
39267,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.79,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.79,NA
39268,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,11.09,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,11.09,NA
39269,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,11.63,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,11.63,NA
39270,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,11.78,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,11.78,NA
39271,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,11.68,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,11.68,NA
39272,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.84,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.84,NA
39273,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10.79,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10.79,NA
39274,429,648,1339,"Observational",2006-01-01 00:00:00,"00:00:00",NA,1243,10,"",NA,53,"SLA",1,17.67,59.82,TRUE,FALSE,10,NA
39359,432,650,1369,"Planting cuttings-- Proleptic",1994-06-01 00:00:00,"00:00:00",443,2583,11.99,"SE",0.0272899581437768,7,"SLA",6,17.63,59.85,TRUE,TRUE,11.99,0.0272899581437768
